names,scores,logfoldchanges,pvals,pvals_adj,target_gene,condition
SPTBN1,3.7902617,0.5510371,0.00015048861802745937,0.020626509310214546,STAT1,IFNγ
WLS,3.754535,0.97983766,0.00017366354516386003,0.023397215812076416,STAT1,IFNγ
SLC3A2,3.732784,0.25990734,0.0001893750078632689,0.024947001035854625,STAT1,IFNγ
IGF2BP3,3.7203434,0.3342501,0.00019895220053968478,0.026063837454127103,STAT1,IFNγ
TNFRSF11B,3.7064888,0.537346,0.00021015253055924518,0.02737987255286166,STAT1,IFNγ
MAP4K4,3.677144,0.39363235,0.00023585988562049802,0.03023086274504459,STAT1,IFNγ
RHOBTB3,3.6173437,0.45757508,0.00029764194986528876,0.03695123515814517,STAT1,IFNγ
DEXI,3.5799205,1.8184947,0.00034369870441158725,0.042009194221688445,STAT1,IFNγ
DPP7,3.576992,0.6599106,0.00034757064449538225,0.04226459037063848,STAT1,IFNγ
TIMP3,3.5731752,0.60142785,0.0003526787846729774,0.04266693541921245,STAT1,IFNγ
SQOR,-3.5317128,-0.82761866,0.00041287763776127367,0.049445224982804646,STAT1,IFNγ
PDCD1LG2,-3.5319955,-2.344471,0.0004124364332195713,0.049445224982804646,STAT1,IFNγ
LINC00944,-3.6089017,-1.0882522,0.0003074959929715926,0.037778989561359604,STAT1,IFNγ
DPH3,-3.6154857,-0.63396806,0.0002997850539873474,0.03702345416743741,STAT1,IFNγ
SLC12A8,-3.631481,-0.6818837,0.00028179952077008916,0.035168580192107134,STAT1,IFNγ
ERI1,-3.634793,-1.1680009,0.0002782038790295172,0.03490354698173498,STAT1,IFNγ
NLRC5,-3.6454363,-1.6823343,0.00026693850793223597,0.03366832925579351,STAT1,IFNγ
USP30-AS1,-3.6505864,-2.0292044,0.00026164237736682087,0.033176813112952175,STAT1,IFNγ
ILF2,-3.6536157,-0.27349702,0.00025857319330504873,0.032963911611017825,STAT1,IFNγ
BAZ1A,-3.6878479,-0.7695229,0.00022615876593117586,0.029144981835652402,STAT1,IFNγ
TRIM69,-3.6921294,-1.6051389,0.000222384219204391,0.02881516178018863,STAT1,IFNγ
GLA,-3.7367425,-0.6031119,0.00018641974467078785,0.024694888187897886,STAT1,IFNγ
CAPRIN1,-3.740398,-0.4854332,0.00018372920020206162,0.024475206714557784,STAT1,IFNγ
EIF4A3,-3.7483752,-0.42061812,0.0001779838118304619,0.023843797435728318,STAT1,IFNγ
TNFRSF14,-3.7715602,-2.2456803,0.00016222996499207025,0.021981696742239827,STAT1,IFNγ
APOBEC3G,-3.7880807,-1.0550176,0.00015181561357864172,0.02068880361595835,STAT1,IFNγ
CXCL9,-3.7912312,-2.404379,0.00014990235410473793,0.020626509310214546,STAT1,IFNγ
IFI27,-3.8224542,-3.0051012,0.00013213005035618704,0.01864921282170183,STAT1,IFNγ
MT2A,-3.8270185,-0.13135587,0.00012970479811058393,0.018416527980827345,STAT1,IFNγ
ITM2B,-3.8351371,-0.30341625,0.00012549420493647868,0.01792601558707098,STAT1,IFNγ
HLA-A,-3.84778,-0.08596491,0.00011919305228902221,0.017129125187135122,STAT1,IFNγ
IL11,-3.8478203,-0.30572805,0.00011917340749872294,0.017129125187135122,STAT1,IFNγ
FASTK,-3.861594,-0.6983562,0.00011264966504808793,0.01638741630441878,STAT1,IFNγ
TRIM38,-3.882921,-1.0279186,0.00010320913300824311,0.0152005898254128,STAT1,IFNγ
SAMD9,-3.9012387,-0.80737126,9.570172572170565e-05,0.014182995751956777,STAT1,IFNγ
PSME1,-3.9021475,-0.46106708,9.534301858301173e-05,0.014182995751956777,STAT1,IFNγ
RMDN3,-3.9171934,-1.0996001,8.958582721768162e-05,0.013444678069529535,STAT1,IFNγ
UBA6,-3.9203844,-0.76503885,8.840780134481111e-05,0.013352393538141154,STAT1,IFNγ
SOCS1,-3.9319973,-1.4137189,8.424305089070247e-05,0.012804943735386777,STAT1,IFNγ
CD274,-3.947528,-1.5127285,7.896231723597785e-05,0.012079706234190366,STAT1,IFNγ
TRIM56,-3.9933121,-0.6429879,6.515668564699239e-05,0.010032437208191452,STAT1,IFNγ
CYTOR,-4.009752,-0.25625715,6.0782620011632884e-05,0.009420114285724437,STAT1,IFNγ
IFI44L,-4.017022,-1.9114935,5.8938149566149346e-05,0.009255241076241942,STAT1,IFNγ
IFI44,-4.0695724,-1.0279455,4.7099530968192134e-05,0.007445493855451813,STAT1,IFNγ
VEGFC,-4.078984,-1.3206176,4.523303005843558e-05,0.0072470649239569215,STAT1,IFNγ
DOCK10,-4.0884757,-0.8291682,4.342170212876121e-05,0.007004186400525073,STAT1,IFNγ
ENY2,-4.0900307,-0.28123486,4.313159251731211e-05,0.007004186400525073,STAT1,IFNγ
DYNC1H1,-4.0904145,-0.29859224,4.306029038241088e-05,0.007004186400525073,STAT1,IFNγ
RALB,-4.165584,-1.0096155,3.105565736639425e-05,0.005142885312792198,STAT1,IFNγ
BBX,-4.168573,-0.54955024,3.065126132749027e-05,0.005118328933784853,STAT1,IFNγ
OPTN,-4.193495,-0.8565442,2.7468933409168577e-05,0.004652452492844323,STAT1,IFNγ
DUSP6,-4.2242737,-0.5428888,2.3971277650061313e-05,0.004118890837958361,STAT1,IFNγ
OGFR,-4.2893047,-0.76083297,1.7923342189712205e-05,0.003148135481499673,STAT1,IFNγ
TMEM140,-4.314307,-2.4350412,1.6010416415349598e-05,0.002833126821199773,STAT1,IFNγ
ECI2,-4.320992,-0.605023,1.553292328789967e-05,0.0027692983233283982,STAT1,IFNγ
KARS,-4.3283234,-0.6229631,1.5024884224037877e-05,0.0026990155660635315,STAT1,IFNγ
NUCB1,-4.3436317,-0.77510446,1.4014632803324308e-05,0.0025562690233263538,STAT1,IFNγ
SNAPC1,-4.3552647,-0.47067803,1.3290621853229458e-05,0.002443001747161061,STAT1,IFNγ
IRF2,-4.377844,-0.98163086,1.198591945064545e-05,0.00222039157823207,STAT1,IFNγ
LIMA1,-4.3781466,-0.33500865,1.1969275000908049e-05,0.00222039157823207,STAT1,IFNγ
PSMA3,-4.4074917,-0.1408006,1.0457469460175868e-05,0.001993006329233832,STAT1,IFNγ
BTN3A2,-4.4140754,-1.1700761,1.0144259676835808e-05,0.0019556153289197616,STAT1,IFNγ
CALM3,-4.4244156,-0.5070352,9.670363015019776e-06,0.001879538096820893,STAT1,IFNγ
CXCL10,-4.4347963,-1.6504622,9.215930448038086e-06,0.0018060177089576786,STAT1,IFNγ
HLA-C,-4.452549,-0.14739664,8.485695967966669e-06,0.0016767735232702137,STAT1,IFNγ
CFH,-4.4721994,-0.9211624,7.741916289597309e-06,0.0015426581433523646,STAT1,IFNγ
CREG1,-4.5355744,-0.8268651,5.7446902936827235e-06,0.001164257232853032,STAT1,IFNγ
CEBPB,-4.5592847,-0.2604324,5.13281825451633e-06,0.001058342490879054,STAT1,IFNγ
MITD1,-4.6908007,-1.1588627,2.721377829611054e-06,0.0005761545633547974,STAT1,IFNγ
CSRP1,-4.7127743,-0.44222644,2.4436709215238334e-06,0.0005220209449655238,STAT1,IFNγ
MCUB,-4.752055,-0.95203805,2.0135931953277442e-06,0.0004340574713419224,STAT1,IFNγ
TGM2,-4.7894382,-1.474566,1.6724903498839722e-06,0.00037063636613503503,STAT1,IFNγ
HLA-DRB1,-4.8047466,-2.4005592,1.5494762650872477e-06,0.00034661491695989454,STAT1,IFNγ
CCDC71L,-4.829507,-1.1266711,1.3687159113236065e-06,0.0003090951589457653,STAT1,IFNγ
CIITA,-4.837767,-1.8704034,1.3130591528963845e-06,0.00029937748686037567,STAT1,IFNγ
DTX3L,-4.8481274,-1.2882292,1.24632246423447e-06,0.0002869203715721141,STAT1,IFNγ
SAMHD1,-4.8545904,-1.2087132,1.2063589717989799e-06,0.00028044297979703343,STAT1,IFNγ
EIF1AY,-4.9077864,-0.753294,9.211003503510705e-07,0.0002162488268071741,STAT1,IFNγ
NUDCD1,-4.9138455,-1.0241534,8.930722045059796e-07,0.0002117652811324579,STAT1,IFNγ
DDX60L,-4.9805727,-1.5080801,6.339632886207361e-07,0.00015184381312903934,STAT1,IFNγ
CTSL,-4.986389,-0.27699342,6.151812671098557e-07,0.0001488487572011112,STAT1,IFNγ
NEXN,-5.020278,-0.9645142,5.159670581275395e-07,0.00012744386335750225,STAT1,IFNγ
CD7,-5.0379496,-2.2874265,4.7054515518026004e-07,0.00011744807073299291,STAT1,IFNγ
ERAP2,-5.1055455,-1.0407689,3.298413840722621e-07,8.32042436076753e-05,STAT1,IFNγ
CASP1,-5.1981845,-1.2064455,2.012442016176561e-07,5.186850552997675e-05,STAT1,IFNγ
SP110,-5.2122006,-1.0944512,1.8661355740478528e-07,4.8626161243761193e-05,STAT1,IFNγ
PSMA5,-5.2450795,-0.3267482,1.5621477910469144e-07,4.1157387134782706e-05,STAT1,IFNγ
TEX29,-5.258712,-3.6503491,1.4506787981629526e-07,3.8649995125887565e-05,STAT1,IFNγ
IRF3,-5.2993865,-0.877799,1.1619230114819022e-07,3.130854369120326e-05,STAT1,IFNγ
SAT1,-5.336305,-0.47657686,9.485979541298977e-08,2.5854200791181764e-05,STAT1,IFNγ
ZNFX1,-5.363691,-1.10205,8.153846179546408e-08,2.2481860535977258e-05,STAT1,IFNγ
CASP8,-5.371729,-0.8054254,7.79853605537172e-08,2.1755163169996968e-05,STAT1,IFNγ
C1S,-5.49448,-1.8359306,3.918634306943136e-08,1.1061744843599482e-05,STAT1,IFNγ
IFIT3,-5.5036488,-1.6660429,3.720099825255739e-08,1.06278321754776e-05,STAT1,IFNγ
HSBP1L1,-5.553957,-0.808809,2.7927398823884202e-08,8.07578635258466e-06,STAT1,IFNγ
IL6,-5.701731,-1.3078791,1.1859675529365356e-08,3.471810199411251e-06,STAT1,IFNγ
NAMPT,-5.7391543,-0.45592034,9.515047469749312e-09,2.820260070033696e-06,STAT1,IFNγ
TYMP,-5.743436,-1.6415355,9.277449742078642e-09,2.7846441554958067e-06,STAT1,IFNγ
GOLM1,-5.833611,-0.9096885,5.4240502117787506e-09,1.670325696385685e-06,STAT1,IFNγ
CARHSP1,-5.8358326,-0.73179215,5.352263360616135e-09,1.6699061685122343e-06,STAT1,IFNγ
PML,-5.8519287,-1.3267164,4.859048338277991e-09,1.5362367226299695e-06,STAT1,IFNγ
CNDP2,-5.9052663,-1.0176837,3.520774756281907e-09,1.1281704192021158e-06,STAT1,IFNγ
ADAR,-5.922413,-0.7453428,3.172521683099106e-09,1.030504577392411e-06,STAT1,IFNγ
GUK1,-5.9514546,-0.18731584,2.6576980826177423e-09,8.752685685421098e-07,STAT1,IFNγ
PARP9,-5.9698935,-1.6861509,2.3740850687846994e-09,7.928775373383492e-07,STAT1,IFNγ
GSDMD,-6.0846066,-0.88672787,1.1677760619755055e-09,4.0721038208181154e-07,STAT1,IFNγ
SP140L,-6.1045804,-1.0269324,1.0307100703089616e-09,3.647790624950164e-07,STAT1,IFNγ
TMEM158,-6.105772,-0.25822952,1.0230489840687117e-09,3.647790624950164e-07,STAT1,IFNγ
RBCK1,-6.2367635,-0.61596286,4.46717193898721e-10,1.6296243233425342e-07,STAT1,IFNγ
PSMA4,-6.2412267,-0.31488574,4.341527811305777e-10,1.6085360540887904e-07,STAT1,IFNγ
DYNLT1,-6.3260093,-0.363434,2.515825842890759e-10,9.469089267718363e-08,STAT1,IFNγ
STAT3,-6.5789237,-0.9910944,4.7386585441472145e-11,1.812307603206754e-08,STAT1,IFNγ
BATF3,-6.628808,-2.0643687,3.3840889504210164e-11,1.3154674949571007e-08,STAT1,IFNγ
B2M,-6.6339374,-0.16438003,3.2684812076351584e-11,1.2917037732574145e-08,STAT1,IFNγ
GSTK1,-6.6461763,-1.0497358,3.0080486114541765e-11,1.2089296385559564e-08,STAT1,IFNγ
TAP2,-7.1848435,-1.551301,6.728410856217065e-13,2.7507599693555005e-10,STAT1,IFNγ
CALCOCO2,-7.186197,-1.0950965,6.662097643284366e-13,2.7507599693555005e-10,STAT1,IFNγ
CXCL11,-7.20714,-2.2572496,5.713921476399207e-13,2.41943760800675e-10,STAT1,IFNγ
XRN1,-7.306363,-1.3428206,2.744701311915055e-13,1.1833155910569052e-10,STAT1,IFNγ
ISG20,-7.312563,-1.73766,2.6209405726575615e-13,1.1508841270158537e-10,STAT1,IFNγ
HLA-DRA,-7.472879,-2.5032642,7.845905564231444e-14,3.51022854224634e-11,STAT1,IFNγ
XAF1,-7.529488,-2.161728,5.0939573859441126e-14,2.3228445679905154e-11,STAT1,IFNγ
SP100,-7.5434637,-0.9763316,4.576496987817224e-14,2.1278018936298437e-11,STAT1,IFNγ
IFITM3,-7.605365,-0.75149435,2.8410188622713915e-14,1.3473247852435847e-11,STAT1,IFNγ
PLSCR1,-7.6415963,-1.1686566,2.145451943738124e-14,1.0382236018350694e-11,STAT1,IFNγ
CTSC,-7.6942267,-0.65335613,1.423522357113476e-14,7.032200444140571e-12,STAT1,IFNγ
CSF1,-7.859511,-1.8618886,3.856363597677023e-15,1.945576460172714e-12,STAT1,IFNγ
CD74,-7.9102836,-2.3947556,2.568032399461079e-15,1.3237648751308934e-12,STAT1,IFNγ
NMI,-8.498108,-1.4784807,1.9270579093815695e-17,1.0154310477167951e-14,STAT1,IFNγ
PMAIP1,-8.5189905,-0.9868552,1.609498441914281e-17,8.673733421516234e-15,STAT1,IFNγ
MSRB1,-8.615972,-1.5297977,6.935084171544118e-18,3.824295718038468e-15,STAT1,IFNγ
BST2,-8.655718,-1.4455283,4.898205607486981e-18,2.765386937255507e-15,STAT1,IFNγ
DNPEP,-8.682719,-1.0908391,3.86416471461407e-18,2.234806675925093e-15,STAT1,IFNγ
HAPLN3,-8.728928,-2.8873823,2.570979734403886e-18,1.5240767865546235e-15,STAT1,IFNγ
NUB1,-8.769563,-1.0032126,1.793622163102709e-18,1.090522275166447e-15,STAT1,IFNγ
CTSS,-8.790627,-1.8032176,1.4872801012011065e-18,9.280627831494905e-16,STAT1,IFNγ
HLA-B,-9.476159,-0.9294377,2.638148371927873e-21,1.6906965998690196e-18,STAT1,IFNγ
CASP4,-9.625307,-1.175084,6.2520169223910795e-22,4.1179951462149244e-19,STAT1,IFNγ
SOD2,-9.665275,-1.7295023,4.2348307840510384e-22,2.869037358611949e-19,STAT1,IFNγ
ISG15,-9.719885,-1.0757259,2.48062834577283e-22,1.7300193922048629e-19,STAT1,IFNγ
GBP3,-9.721419,-1.8943869,2.4435135678023834e-22,1.7300193922048629e-19,STAT1,IFNγ
IFI16,-9.732608,-0.87522364,2.189073536437383e-22,1.622103490500101e-19,STAT1,IFNγ
PPA1,-9.735557,-0.73425,2.1265044380990024e-22,1.622103490500101e-19,STAT1,IFNγ
NNMT,-9.94511,-0.5592838,2.648809523504974e-23,2.0936190473783315e-20,STAT1,IFNγ
CD47,-10.127298,-1.2888983,4.180411333035506e-24,3.418134949273721e-21,STAT1,IFNγ
VAMP5,-10.301711,-1.1607821,6.9219276284749335e-25,5.8618838545142e-22,STAT1,IFNγ
APOL1,-10.324654,-2.1762083,5.451539499990122e-25,4.787663134213548e-22,STAT1,IFNγ
CLEC2B,-11.138633,-1.3153079,8.135909969124764e-29,7.419949891841785e-26,STAT1,IFNγ
ETV7,-11.150972,-2.844314,7.082829456131159e-29,6.717922082551282e-26,STAT1,IFNγ
PSME2,-11.151457,-0.80603886,7.044348328264111e-29,6.717922082551282e-26,STAT1,IFNγ
APOL2,-11.289557,-2.0515697,1.4777963353999515e-29,1.5235437697827672e-26,STAT1,IFNγ
IFI35,-11.506825,-2.0974276,1.2188289554795e-30,1.3136760087422684e-27,STAT1,IFNγ
APOL6,-11.58563,-2.1264577,4.873691601702083e-31,5.503094059979038e-28,STAT1,IFNγ
EPSTI1,-11.845775,-2.5328069,2.263172974919919e-32,2.6832178790650557e-29,STAT1,IFNγ
SAMD9L,-12.041171,-2.20215,2.1586980120379164e-33,2.69405511902332e-30,STAT1,IFNγ
ICAM1,-13.030633,-1.3825463,8.192529853436508e-39,1.0792292660260359e-35,STAT1,IFNγ
SECTM1,-13.471935,-2.4446974,2.2878928968600426e-41,3.191206845314431e-38,STAT1,IFNγ
PARP14,-13.684236,-1.8739454,1.2612650192511761e-42,1.869194758530243e-39,STAT1,IFNγ
RNF213,-13.827627,-1.6977328,1.736549012308377e-43,2.7451366786570822e-40,STAT1,IFNγ
PSMB8,-14.29884,-1.0862906,2.22487481665931e-46,3.768302260901825e-43,STAT1,IFNγ
PSMB9,-14.623107,-1.8766322,2.0005911413267445e-48,3.649078241779982e-45,STAT1,IFNγ
IDO1,-15.495089,-2.50251,3.744440681333533e-54,7.399014786315061e-51,STAT1,IFNγ
RARRES3,-15.516779,-2.7435107,2.671268606949001e-54,5.75828374617952e-51,STAT1,IFNγ
UBE2L6,-15.653385,-1.7005718,3.1500984787671076e-55,7.469513512852566e-52,STAT1,IFNγ
HLA-E,-15.765129,-1.6013792,5.406168071912212e-56,1.4243450813464707e-52,STAT1,IFNγ
LAP3,-16.259466,-1.676556,1.9139768119407164e-59,5.673027270592284e-56,STAT1,IFNγ
GBP4,-16.528801,-3.0399551,2.2763015880540945e-61,7.71080903656267e-58,STAT1,IFNγ
WARS,-16.773697,-1.7139674,3.8010814133299653e-63,1.5021873745480022e-59,STAT1,IFNγ
GBP2,-17.213545,-3.074338,2.101634717353943e-66,9.966792483579338e-63,STAT1,IFNγ
TAP1,-17.222754,-2.2912529,1.792508163041811e-66,9.966792483579338e-63,STAT1,IFNγ
IRF1,-17.643133,-2.2159705,1.1490782504269859e-69,9.082314491374896e-66,STAT1,IFNγ
GBP1,-17.885687,-1.6982018,1.5246057569043955e-71,1.8075725853858514e-67,STAT1,IFNγ
STAT1,-18.021162,-1.8978386,1.3292123561574017e-72,3.151828338920431e-68,STAT1,IFNγ
CTSL,-10.127965,-1.0175005,4.152021510544738e-24,9.845273405803684e-20,CTSL,IFNγ
STAT3,-6.3774247,-0.9336196,1.800906922331925e-10,4.270310494233461e-06,STAT3,IFNγ
HLA-E,-12.0083065,-1.1562809,3.213590614488588e-33,7.620066065075341e-29,HLA-E,IFNγ
TAP1,-4.957522,-0.2868724,7.139791378856932e-07,0.016929873317545557,PSMB8-AS1,IFNγ
PTMA,-9.444679,-0.40451622,3.564946386475925e-21,8.453200871611714e-17,PTMA,IFNγ
LGALS3,-6.122022,-0.5555102,9.239521564572282e-10,2.19087535339138e-05,LGALS3,IFNγ
SNHG7,7.615099,0.9010157,2.6348991771080076e-14,6.247872928758508e-10,EIF3K,IFNγ
SNHG8,7.513065,0.86517495,5.775884857773957e-14,6.847889087376804e-10,EIF3K,IFNγ
C6orf48,5.729028,0.68204165,1.010076514494689e-08,5.987733577924517e-05,EIF3K,IFNγ
ZFAND2A,5.6229997,1.1072733,1.8766999622494067e-08,8.900061900971586e-05,EIF3K,IFNγ
SNHG15,5.174092,0.7518322,2.2902207967848752e-07,0.0009050952588893827,EIF3K,IFNγ
PLA2G16,4.4253016,0.5855941,9.630756123758026e-06,0.03262349845807862,EIF3K,IFNγ
EIF3K,-6.892502,-0.70637393,5.481961468601605e-12,4.332942344782709e-08,EIF3K,IFNγ
SSR2,-7.83529,-0.5955199,4.677619272030335e-15,1.1091570817838332e-10,SSR2,IFNγ
TIMP2,-7.338619,-0.9125851,2.1580876057480607e-13,5.117257330749802e-09,TIMP2,IFNγ
DCBLD2,5.8852496,0.48223117,3.974535424241021e-09,1.5200674835419852e-06,IFNGR1,IFNγ
NT5DC2,5.731221,0.9479141,9.97102610021695e-09,3.7529042998149894e-06,IFNGR1,IFNγ
PMEPA1,5.6399703,0.21403724,1.700796140596383e-08,6.110496679669915e-06,IFNGR1,IFNγ
ID3,5.204378,0.45798197,1.9464712421197832e-07,6.237125147722202e-05,IFNGR1,IFNγ
TPM1,4.86966,0.22142087,1.1179036387564635e-06,0.000304686564163141,IFNGR1,IFNγ
SLC3A2,4.778201,0.28755227,1.768704980439569e-06,0.00046599480551314513,IFNGR1,IFNγ
SLC7A11,4.7595387,0.514378,1.940361457675428e-06,0.0004935232244185382,IFNGR1,IFNγ
RHOBTB3,4.5098433,0.53657144,6.48755349552119e-06,0.001493522995007752,IFNGR1,IFNγ
LRRC17,4.4260283,0.8791676,9.598391608568032e-06,0.002127075344134254,IFNGR1,IFNγ
GCSH,4.368749,0.511861,1.249601398218119e-05,0.0026455846745132173,IFNGR1,IFNγ
MCAM,4.2451515,0.6264999,2.1844588563208288e-05,0.004465335206989611,IFNGR1,IFNγ
MARCKSL1,4.174417,0.5885732,2.987502178586939e-05,0.006054671081936197,IFNGR1,IFNγ
SOX9,3.8842306,1.1145095,0.0001026544345918867,0.018301819195810656,IFNGR1,IFNγ
ARL4C,3.7873769,0.5214417,0.00015224607981292662,0.025786136032315114,IFNGR1,IFNγ
MALSU1,3.7526345,0.31181312,0.00017498588443772627,0.028814342304078925,IFNGR1,IFNγ
FSCN1,3.7427616,0.68341404,0.00018200883334558936,0.029764092802004243,IFNGR1,IFNγ
ETV4,3.703437,0.8092025,0.00021269803845625867,0.03430949583588303,IFNGR1,IFNγ
RFLNB,3.6807754,0.9661444,0.0002325258634977283,0.037177328347907976,IFNGR1,IFNγ
CUL3,3.6587384,0.52131206,0.00025345984003952084,0.03940597991286994,IFNGR1,IFNγ
MYO19,3.657926,0.7856933,0.00025426429346613955,0.03940597991286994,IFNGR1,IFNγ
COTL1,3.6452415,0.21976553,0.0002671409012642441,0.04086738742437262,IFNGR1,IFNγ
GNG12,3.6023343,0.43621197,0.0003153725797215474,0.04711516713331783,IFNGR1,IFNγ
PKIB,3.5935862,0.33589223,0.00032615781013672413,0.0482828261983995,IFNGR1,IFNγ
HLA-DPA1,-3.592253,-2.2596447,0.00032783126762577256,0.0482828261983995,IFNGR1,IFNγ
VPS13C,-3.601876,-1.2681307,0.0003159291318403144,0.04711516713331783,IFNGR1,IFNγ
CTSL,-3.6048336,-0.15332994,0.0003123529633056482,0.04711516713331783,IFNGR1,IFNγ
DRAM1,-3.6341188,-0.96267277,0.00027893225592007855,0.042397702899851945,IFNGR1,IFNγ
DNPEP,-3.6537395,-0.45318523,0.00025844843036671665,0.03979434533023107,IFNGR1,IFNγ
IFI44,-3.672777,-0.96884817,0.00023992880812722555,0.03767676753849518,IFNGR1,IFNγ
ECI2,-3.67788,-0.56822085,0.00023518046778787938,0.037177328347907976,IFNGR1,IFNγ
RALA,-3.679484,-0.36632097,0.000233706438658165,0.037177328347907976,IFNGR1,IFNγ
PPP1R12A,-3.721933,-0.40902707,0.00019770355142931207,0.03210922336638252,IFNGR1,IFNγ
PCED1A,-3.7532594,-1.3236986,0.0001745500811783579,0.028814342304078925,IFNGR1,IFNγ
FASTK,-3.7698808,-0.74486536,0.00016332558282408007,0.027273071971299905,IFNGR1,IFNγ
MCL1,-3.7780871,-0.53921497,0.00015803750989813509,0.026577201664571483,IFNGR1,IFNγ
CALM3,-3.7880642,-0.49474314,0.00015182560146250387,0.025786136032315114,IFNGR1,IFNγ
SCO1,-3.7916467,-0.57923937,0.00014965165829327085,0.025714058851087233,IFNGR1,IFNγ
CASP8,-3.7976038,-0.5857594,0.00014610159841367567,0.02528730731083998,IFNGR1,IFNγ
NLRC5,-3.8185158,-1.9368327,0.00013425694218090545,0.02340809274260022,IFNGR1,IFNγ
UHMK1,-3.8462389,-0.577266,0.00011994478786636684,0.021067635628794743,IFNGR1,IFNγ
TRIM38,-3.8816895,-1.0800806,0.0001037332663983671,0.01835614337938866,IFNGR1,IFNγ
CD274,-3.8974986,-1.5504465,9.719140685536861e-05,0.017459110904200763,IFNGR1,IFNγ
PSMA5,-3.9207852,-0.23516947,8.82609475799696e-05,0.015975905259665947,IFNGR1,IFNγ
EIF1AY,-3.936615,-0.6216335,8.263904245018844e-05,0.015073361342914373,IFNGR1,IFNγ
ARNTL2,-3.952299,-1.1288706,7.740393484043997e-05,0.014227923278577616,IFNGR1,IFNγ
CALCOCO2,-3.9669209,-0.64425755,7.280717232090978e-05,0.013487528672448536,IFNGR1,IFNγ
IFNGR1,-3.973586,-1.2340792,7.079857689949701e-05,0.013218707523156481,IFNGR1,IFNγ
TRIM69,-4.0154724,-1.9584864,5.93267802906622e-05,0.011164735033747477,IFNGR1,IFNγ
JUN,-4.0439873,-0.5790637,5.2549785457555165e-05,0.009968484102156384,IFNGR1,IFNγ
SYNE2,-4.0448203,-1.1471152,5.2363258165642936e-05,0.009968484102156384,IFNGR1,IFNγ
CXCL9,-4.0580883,-2.964917,4.9476064342050695e-05,0.009538019818526065,IFNGR1,IFNγ
MITD1,-4.0601087,-0.9779309,4.9049879971091014e-05,0.009533366835036968,IFNGR1,IFNγ
SAMD9,-4.0782714,-0.8804498,4.537179227888472e-05,0.008891371392701772,IFNGR1,IFNγ
ERI1,-4.0836453,-1.4575373,4.4334709619238614e-05,0.00876053862076155,IFNGR1,IFNγ
IL6,-4.142424,-0.95351475,3.436543530513437e-05,0.006847673966011312,IFNGR1,IFNγ
SP140L,-4.169314,-0.61306566,3.055180043634119e-05,0.0061393584063264605,IFNGR1,IFNγ
PARP12,-4.2754574,-1.3469088,1.9074541347780626e-05,0.003933004560335428,IFNGR1,IFNγ
ZC3HAV1,-4.2885585,-1.0087895,1.798364151071923e-05,0.0037405974342295998,IFNGR1,IFNγ
NUCB1,-4.316094,-0.83607244,1.5881426476041317e-05,0.0033325697752202804,IFNGR1,IFNγ
IRF3,-4.3864746,-0.70096517,1.1520264733346147e-05,0.0024609776338477825,IFNGR1,IFNγ
DDX23,-4.394285,-0.8498235,1.1113777211245803e-05,0.002395726229391459,IFNGR1,IFNγ
APOBEC3G,-4.417655,-1.4045296,9.977742900430839e-06,0.0021705710060093216,IFNGR1,IFNγ
ADAR,-4.418822,-0.6740105,9.924052394489526e-06,0.0021705710060093216,IFNGR1,IFNγ
LGALS3BP,-4.426445,-0.33227164,9.57988281920693e-06,0.002127075344134254,IFNGR1,IFNγ
SIN3B,-4.4648113,-1.7475443,8.01392759234822e-06,0.0018097738197120092,IFNGR1,IFNγ
TEX29,-4.4759965,-2.4722455,7.605571455402355e-06,0.001734070291831737,IFNGR1,IFNγ
GSDMD,-4.5242567,-0.6614419,6.0608104343146024e-06,0.0014089601668477241,IFNGR1,IFNγ
KARS,-4.533734,-0.7598118,5.7950036180290666e-06,0.0013605061959475763,IFNGR1,IFNγ
OGFR,-4.5370874,-0.878492,5.7036500230595e-06,0.0013524494934678685,IFNGR1,IFNγ
TYMP,-4.582619,-1.2920388,4.591882992636202e-06,0.0010998255507211072,IFNGR1,IFNγ
CARHSP1,-4.595387,-0.650113,4.3194682573048915e-06,0.001045135013440955,IFNGR1,IFNγ
HLA-DRB1,-4.635649,-2.375614,3.5581931489055305e-06,0.000869813154091216,IFNGR1,IFNγ
CFH,-4.662914,-1.0046892,3.117632975873833e-06,0.0007700553450408367,IFNGR1,IFNγ
OPTN,-4.7384596,-1.0118881,2.1534878164877394e-06,0.0005375105589953398,IFNGR1,IFNγ
CXCL10,-4.757872,-1.9243187,1.9564432816861753e-06,0.0004935232244185382,IFNGR1,IFNγ
DTX3L,-4.762663,-1.3113275,1.910549689291767e-06,0.0004924234155705042,IFNGR1,IFNγ
PSME1,-4.7723064,-0.67938125,1.8212806201865072e-06,0.0004745736930314556,IFNGR1,IFNγ
ERAP2,-4.7847414,-1.0934372,1.7120773261044131e-06,0.00045614356805154883,IFNGR1,IFNγ
CNDP2,-4.799321,-0.8677909,1.5920413603022428e-06,0.00042898278108507705,IFNGR1,IFNγ
BAK1,-4.8730135,-1.1653969,1.099086795131787e-06,0.00030304123356005735,IFNGR1,IFNγ
