names,scores,logfoldchanges,pvals,pvals_adj,comparison
ZNF132,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009652.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GRID2IP,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009097.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02310,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC35G4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR8D4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
COL23A1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC079760.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC078962.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC078905.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR7D2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR6M1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
MAP1LC3C,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
PTPN20,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TH2LCRR,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL583824.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL583722.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL513478.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FGF8,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FBXO47,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00619,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00616,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL445423.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00615,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
PADI2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
VWC2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
HS3ST6,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
VWA3A,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
VSTM2L,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL445309.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
C1QL3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL391845.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL391832.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008554.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008456.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008763.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02285,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01768,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GSTA3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008663.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01808,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01799,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL392023.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AADACL4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
KHDRBS2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL390719.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL358975.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL358333.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL358216.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC22A11,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
C2orf40,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
C2CD4A,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
C22orf34,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
RHOXF1-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
P2RX1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC28A1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC24A4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008581.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008569.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008555.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL359853.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL390835.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL390763.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC090772.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC090651.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FATE1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC25A48,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
HRH2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL512422.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TKTL1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL391117.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450992.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450468.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450468.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087623.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02533,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02517,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC084337.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ZNF214,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
COL18A1-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
COL10A1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC30A8,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
C1QTNF9B,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GRIK4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008897.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008870.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008825.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC008780.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02300,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02294,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC084149.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC25A31,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
CNTNAP2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
HRG,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC090193.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC090124.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02509,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC089998.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450442.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450322.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450322.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL450311.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
HS3ST2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL390294.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL365318.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087392.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087392.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087897.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087857.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087855.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087749.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087289.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087258.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC087190.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC084859.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL449403.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ALOX12,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
KCNS2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
KCNQ4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
KCNQ2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ANGPTL5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FOXN3-AS2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01033,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01022,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01010,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FOXR1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ANGPTL3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL591503.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEX28,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
BX323043.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010323.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010320.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010320.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010547.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
MEF2B,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
RFPL1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
BRDT,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TCTEX1D1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TCTE1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
CYP3A7,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
PTPRZ1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEX50,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01714,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GPR37L1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GPR17,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GPR162,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01743,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01740,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010422.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
HNF1B,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
RGS13,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEK,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
BTK,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEX101,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ALDH1L1-AS2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TDRD9,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FOXA3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00911,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068418.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068389.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
WNT7A,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR14I1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR10K1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
RGPD4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010531.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010478.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010422.6,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010894.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC6A14,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC9A4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
RFPL4A,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
RERG,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ANKS4B,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AP000462.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AP000432.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TBPL2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC035140.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AP000365.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AP000356.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AP000322.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TAS1R1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
IGF2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC034223.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC061975.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02465,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02435,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FTCD-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01109,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
MSMB,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068594.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068533.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FRG2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC063948.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC063944.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FP671120.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
CYSLTR2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
CYSLTR1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TBX4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ANKRD20A1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010907.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FP236383.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
WNT2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FRMPD2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FRMPD1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC01040,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC044839.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
MMP28,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
CYP2C8,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AMY2A,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SMAD1-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
BPIFB1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
BX284668.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TCEAL2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009804.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009803.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GPRC5D-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GRAPL,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009652.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009630.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
GRAMD2A,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC46A2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
COL6A5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL596211.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL596094.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
DACT3-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEX36,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL669831.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR56A1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR52K1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR52E5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC078777.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC074387.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073525.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073842.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR4D1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR2L8,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEX37,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL591222.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL591030.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL590822.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL645608.7,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC079313.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC079298.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
WDR64,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC074183.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073957.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073896.5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC078850.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC009163.6,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR51I2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FLT4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
WDR87,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073591.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC02484,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00866,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00865,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL662820.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL646090.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
MNX1-AS2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
DCT,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL627309.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010127.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010271.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TEX45,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ALAS2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL805961.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FNDC9,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FNDC11,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073254.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073167.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC069234.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068987.4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR2L5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
WNT16,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FOLR3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL731577.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
KCNT1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ALKAL2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
TET2-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
WIPF3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068733.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FOXJ1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
DAZL,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
DAND5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC068987.3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR2L3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073133.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC073111.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00908,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL672032.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL669918.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
IGDCC4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
IGBP1-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL731575.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL645929.2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AL691403.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC010333.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR51B6,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR51B2,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR4F17,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
AC069368.1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
LINC00923,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
OR1L8,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC6A11,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC5A5,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC5A4-AS1,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
SLC5A4,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
MEIS1-AS3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
ISLR,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FMO3,0.0,0.0,1.0,1.0,Co-culture_vs_IFNγ
FAN1,-0.00015314757,-0.12857525,0.9998778059155817,1.0,Co-culture_vs_IFNγ
AC067750.1,-0.00016658157,-0.08469807,0.9998670871363419,1.0,Co-culture_vs_IFNγ
AC010273.2,-0.00024181195,-0.109301865,0.9998070619730972,1.0,Co-culture_vs_IFNγ
TMEM88,-0.00032510274,-0.14402291,0.9997406055436497,1.0,Co-culture_vs_IFNγ
PCDH10,-0.00036540473,-0.33560726,0.999708449207438,1.0,Co-culture_vs_IFNγ
AK7,-0.00038152555,-0.29758063,0.9996955866730829,1.0,Co-culture_vs_IFNγ
CC2D2B,-0.00038689913,-0.31685278,0.9996912991616487,1.0,Co-culture_vs_IFNγ
AVL9,-0.00045675592,-0.08170087,0.9996355615138593,1.0,Co-culture_vs_IFNγ
C1orf109,-0.0005722883,-0.044422623,0.9995433800234715,1.0,Co-culture_vs_IFNγ
C7orf57,-0.0006179639,-0.08551437,0.9995069361800472,1.0,Co-culture_vs_IFNγ
UGT1A7,-0.0009027647,-0.17948358,0.9992796981237154,1.0,Co-culture_vs_IFNγ
AC010325.1,-0.0011230822,-0.2140209,0.9991039102324712,1.0,Co-culture_vs_IFNγ
AC099518.4,-0.0011768182,-0.2387269,0.9990610351433178,1.0,Co-culture_vs_IFNγ
AC129492.4,-0.0011902523,0.05652103,0.9990503163714481,1.0,Co-culture_vs_IFNγ
AC005261.3,-0.0012036862,-0.13131595,0.99903959759975,1.0,Co-culture_vs_IFNγ
KISS1,-0.0012117466,-0.016344327,0.9990331663368142,1.0,Co-culture_vs_IFNγ
ADAM11,-0.0012547354,-0.021485342,0.9989988662688941,1.0,Co-culture_vs_IFNγ
PDF,-0.0013084714,-0.10680067,0.9989559911866033,1.0,Co-culture_vs_IFNγ
AL355596.1,-0.0013138449,-0.088973835,0.9989517036785379,1.0,Co-culture_vs_IFNγ
BX005019.1,-0.0013353394,-0.04523572,0.9989345536465806,1.0,Co-culture_vs_IFNγ
DPH6-DT,-0.0013568337,-0.11272656,0.9989174036151155,1.0,Co-culture_vs_IFNγ
FAAH,-0.0013944489,-0.19621918,0.9988873910612598,1.0,Co-culture_vs_IFNγ
LINC02541,-0.0013998225,-0.17186232,0.9988831035536937,1.0,Co-culture_vs_IFNγ
NTRK1,-0.0014293774,-0.036242284,0.9988595222626597,1.0,Co-culture_vs_IFNγ
LY6G5B,-0.0015368493,-0.052301023,0.9987737721219954,1.0,Co-culture_vs_IFNγ
UGDH-AS1,-0.0018162765,-0.16227525,0.9985508218250241,1.0,Co-culture_vs_IFNγ
SEPT7-AS1,-0.0019076277,-0.13473575,0.9984779342516327,1.0,Co-culture_vs_IFNγ
ADAMTS3,-0.0020580885,-0.09401489,0.9983578841587276,1.0,Co-culture_vs_IFNγ
PMEL,-0.002170934,-0.2073091,0.9982678466132962,1.0,Co-culture_vs_IFNγ
AC004854.2,-0.0022031756,-0.13874647,0.998242121604317,1.0,Co-culture_vs_IFNγ
TAS2R14,-0.0024181197,-0.15054151,0.9980706215924455,1.0,Co-culture_vs_IFNγ
GAB2,-0.0024826028,-0.09963146,0.9980191716059057,1.0,Co-culture_vs_IFNγ
AATK,-0.0025094708,-0.09337554,0.9979977341139327,1.0,Co-culture_vs_IFNγ
SYT12,-0.002520218,-0.118201785,0.9979891591175473,1.0,Co-culture_vs_IFNγ
TP53INP1,-0.0025363388,-0.19270901,0.997976296623405,1.0,Co-culture_vs_IFNγ
AL592211.1,-0.0025685804,-0.25467992,0.9979505716367016,1.0,Co-culture_vs_IFNγ
AC002310.2,-0.0025793277,-0.2270359,0.997941996641606,1.0,Co-culture_vs_IFNγ
AC017048.3,-0.002638437,-0.30169392,0.9978948341728552,1.0,Co-culture_vs_IFNγ
TMED8,-0.0029124906,-0.1306793,0.9976761719164532,1.0,Co-culture_vs_IFNγ
AC027682.4,-0.0030092155,-0.19374308,0.9975989970432533,1.0,Co-culture_vs_IFNγ
RASSF6,-0.0030360834,-0.12962715,0.9975775595824312,1.0,Co-culture_vs_IFNγ
ITPR1,-0.0030763855,-0.17134365,0.9975454033944817,1.0,Co-culture_vs_IFNγ
AP005057.1,-0.0031757972,-0.18431158,0.997466084814695,1.0,Co-culture_vs_IFNγ
ZNF788P,-0.0032778955,-0.19032331,0.9973846225155821,1.0,Co-culture_vs_IFNγ
AL031714.1,-0.0035976246,-0.072365835,0.9971295170749472,1.0,Co-culture_vs_IFNγ
